gene_ID	LHX5_PTC_baseMean	LHX5_PTC_log2FoldChange	LHX5_PTC_lfcSE	LHX5_PTC_stat	LHX5_PTC_pvalue	LHX5_PTC_padj	LHX5_PTC_n_zeros
ENSG00000107077	1250	0.0395	0.109	0.361	0.718	0.869	0
ENSG00000168477	296	0.0487	0.219	0.222	0.824	0.922	0
ENSG00000231852	4.98	-0.817	0.98	-0.834	0.404		2
ENSG00000204344	311	-0.348	0.168	-2.07	0.0386	0.235	0
ENSG00000204356	1870	-0.399	0.113	-3.52	0.000436	0.0614	0
ENSG00000204371	6220	-0.241	0.0974	-2.47	0.0135	0.163	0
ENSG00000204386	1280	0.197	0.196	1	0.315	0.588	0
ENSG00000289637	3.29	-1.33	1.36	-0.98	0.327		1
ENSG00000198853	284	0.215	0.173	1.24	0.214	0.488	0
ENSG00000204389	2390	0.0536	0.182	0.295	0.768	0.894	0
ENSG00000204396	28.4	-0.397	0.407	-0.977	0.328		0
ENSG00000235663	2.9	0.854	1.22	0.702	0.483		1
ENSG00000213722	1020	-0.122	0.132	-0.921	0.357	0.626	0
ENSG00000204438	646	-0.483	0.155	-3.12	0.00184	0.0946	0
ENSG00000204439	559	0.121	0.114	1.06	0.288	0.565	0
ENSG00000204469	23200	-0.0958	0.067	-1.43	0.153	0.423	0
ENSG00000289375	5.15	-0.396	0.866	-0.457	0.647		0
ENSG00000204472	109	-0.462	0.277	-1.67	0.0953	0.341	0
ENSG00000204482	2.02	-0.876	1.49	-0.589	0.556		2
ENSG00000198563	17200	-0.124	0.105	-1.18	0.237	0.514	0
ENSG00000228124	0.713	2.44	2.91	0.837	0.402		8
ENSG00000204516	463	0.436	0.244	1.79	0.0742	0.308	0
ENSG00000286940	2.68	3.87	1.92	2.02	0.0437		3
ENSG00000206337	99.6	0.436	0.265	1.64	0.1	0.349	0
ENSG00000204520	265	0.458	0.206	2.23	0.0258	0.201	0
ENSG00000272221	24.7	1	0.418	2.4	0.0165		0
ENSG00000288813	0.8	0.00911	2.99	0.00305	0.998		8
ENSG00000204525	2810	0.0304	0.13	0.234	0.815	0.917	0
ENSG00000206344	7.27	0.563	0.816	0.69	0.49		0
ENSG00000165370	1.16	-1.13	1.85	-0.612	0.541		5
ENSG00000272501	11	1.41	0.638	2.21	0.0268		0
ENSG00000287619	1.9	3.32	1.87	1.77	0.0764		4
ENSG00000204531	31300	-0.263	0.135	-1.96	0.0503	0.263	0
ENSG00000137310	736	-0.123	0.106	-1.15	0.249	0.526	0
ENSG00000204536	772	-0.292	0.123	-2.38	0.0172	0.177	0
ENSG00000204538	4.23	0.0506	1.16	0.0437	0.965		1
ENSG00000261272	0.528	2.86	3.26	0.877	0.38		9
ENSG00000137411	1420	-0.163	0.106	-1.53	0.125	0.385	0
ENSG00000196468	22	0.542	0.408	1.33	0.184		0
ENSG00000213780	892	-0.115	0.0964	-1.2	0.231	0.509	0
ENSG00000204580	4320	-0.186	0.1	-1.86	0.063	0.288	0
ENSG00000237923	333	-0.734	0.29	-2.53	0.0114	0.157	0
ENSG00000272540	84.4	-0.467	0.32	-1.46	0.145	0.412	0
ENSG00000196230	91900	-0.134	0.0771	-1.74	0.0816	0.32	0
ENSG00000146112	1040	-0.0241	0.138	-0.174	0.862	0.939	0
ENSG00000137343	634	-0.124	0.108	-1.14	0.253	0.531	0
ENSG00000204568	1370	-0.0533	0.116	-0.461	0.645	0.828	0
ENSG00000204574	6260	-0.273	0.112	-2.43	0.0151	0.17	0
ENSG00000289045	43	0.936	0.528	1.77	0.0762	0.312	0
ENSG00000290047	3.95	0.648	1.26	0.515	0.607		2
ENSG00000204590	2090	-0.149	0.0985	-1.52	0.129	0.391	0
ENSG00000180264	11.8	-0.387	0.571	-0.678	0.498		0
ENSG00000204599	1070	-0.246	0.104	-2.37	0.0178	0.18	0
ENSG00000291097	79.3	0.264	0.358	0.737	0.461	0.704	0
ENSG00000204613	1.59	0.613	1.62	0.378	0.705		3
ENSG00000204616	1.09	1.99	2.29	0.869	0.385		6
ENSG00000204619	857	-0.18	0.112	-1.61	0.107	0.358	0
ENSG00000204625	0.566	-3.43	3.02	-1.14	0.256		9
ENSG00000204632	20	-0.0991	0.467	-0.212	0.832		0
ENSG00000214922	37.3	-0.244	0.409	-0.596	0.551		0
ENSG00000204642	59.5	-0.0112	0.285	-0.0394	0.969	0.987	0
ENSG00000282381	59.8	0.282	0.274	1.03	0.303	0.578	0
ENSG00000204644	15.5	-1.33	0.631	-2.1	0.0356		0
ENSG00000204681	3250	-0.0683	0.118	-0.577	0.564	0.778	0
ENSG00000237988	4.68	0.879	1.16	0.759	0.448		1
ENSG00000131019	278	0.424	0.162	2.62	0.00875	0.144	0
ENSG00000095383	110	0.327	0.206	1.59	0.111	0.365	0
ENSG00000290970	13.8	0.653	1.1	0.594	0.552		1
ENSG00000204701	0.716	-0.503	3.14	-0.16	0.873		9
ENSG00000244349	7.39	-0.0223	0.918	-0.0243	0.981		0
ENSG00000227214	17	0.0647	0.502	0.129	0.897		0
ENSG00000204713	3550	-0.167	0.0965	-1.73	0.0829	0.322	0
ENSG00000120915	490	-0.0338	0.167	-0.202	0.84	0.929	0
ENSG00000246350	33.2	-1.42	0.581	-2.44	0.0148		0
ENSG00000287804	20.4	0.0939	0.423	0.222	0.824		0
ENSG00000189298	491	0.133	0.135	0.986	0.324	0.597	0
ENSG00000290051	17.5	0.0144	0.691	0.0208	0.983		0
ENSG00000197062	501	0.0113	0.152	0.0744	0.941	0.976	0
ENSG00000137185	402	0.267	0.136	1.97	0.0489	0.26	0
ENSG00000291008	40.8	-0.0379	0.4	-0.0946	0.925		0
ENSG00000124657	7.53	0.135	0.855	0.157	0.875		3
ENSG00000278677	2790	-0.0969	0.204	-0.474	0.635	0.821	0
ENSG00000197153	1680	0.29	0.296	0.98	0.327	0.599	0
ENSG00000275126	1260	-0.596	0.664	-0.897	0.37	0.636	0
ENSG00000275221	359	0.106	0.301	0.353	0.724	0.872	0
ENSG00000197238	3230	0.195	0.425	0.459	0.646	0.829	0
ENSG00000273703	3310	0.252	0.203	1.25	0.213	0.487	0
ENSG00000276368	2310	0.309	0.228	1.35	0.176	0.447	0
ENSG00000185130	1940	0.0645	0.219	0.295	0.768	0.894	0
ENSG00000287252	44.5	0.382	0.374	1.02	0.306	0.58	0
ENSG00000281706	99.7	0.375	0.272	1.38	0.167	0.438	0
ENSG00000096654	506	0.197	0.135	1.46	0.144	0.412	0
ENSG00000271755	1.76	1.86	2.18	0.854	0.393		6
ENSG00000124613	356	0.373	0.214	1.75	0.0807	0.319	0
ENSG00000291112	409	0.0178	0.207	0.086	0.931	0.971	0
ENSG00000214107	0.815	2.87	3.02	0.95	0.342		9
ENSG00000290009	8.69	-0.388	0.873	-0.444	0.657		1
ENSG00000274997	2890	0.634	0.214	2.97	0.00301	0.105	0
ENSG00000290032	33.3	0.213	0.589	0.361	0.718		0
ENSG00000261584	17.3	-0.949	0.497	-1.91	0.0559		0
ENSG00000285571	10.9	-0.797	0.746	-1.07	0.286		0
ENSG00000275846	3.25	3.87	1.9	2.03	0.042		4
ENSG00000284607	1.72	-1.47	2.1	-0.7	0.484		4
ENSG00000182952	1700	0.351	0.152	2.3	0.0212	0.191	0
ENSG00000228223	778	0.448	0.155	2.9	0.00379	0.111	0
ENSG00000124557	12.8	0.25	0.685	0.365	0.715		0
ENSG00000232949	0.532	-1.47	3.72	-0.396	0.692		10
ENSG00000112763	509	0.0331	0.134	0.247	0.805	0.913	0
ENSG00000026950	199	0.317	0.211	1.5	0.133	0.395	0
ENSG00000124508	455	0.205	0.168	1.22	0.224	0.501	0
ENSG00000236761	1.75	-2.39	2.32	-1.03	0.303		7
ENSG00000164414	301	0.0522	0.15	0.348	0.728	0.874	0
ENSG00000186470	186	0.397	0.204	1.95	0.0513	0.266	0
ENSG00000177910	5.13	-0.289	0.98	-0.295	0.768		0
ENSG00000278588	2800	0.157	0.254	0.619	0.536	0.759	0
ENSG00000290789	11.7	-1.17	0.917	-1.28	0.2		0
ENSG00000277775	2090	-0.0367	0.33	-0.111	0.911	0.963	0
ENSG00000274618	1830	-0.203	0.347	-0.584	0.559	0.774	0
ENSG00000277075	5010	-0.0738	0.202	-0.366	0.714	0.867	0
ENSG00000273802	3840	0.204	0.169	1.21	0.228	0.505	0
ENSG00000277157	2700	1.83	0.605	3.02	0.00253	0.0993	0
ENSG00000274290	3390	0.196	0.209	0.94	0.347	0.618	0
ENSG00000289117	8.2	-1.44	1.98	-0.727	0.467		7
ENSG00000168298	6120	-0.399	0.179	-2.23	0.0257	0.201	0
ENSG00000278463	1380	-1.07	0.585	-1.84	0.0664	0.294	0
ENSG00000278637	1020	-0.174	0.186	-0.938	0.348	0.619	0
ENSG00000104343	1680	0.297	0.138	2.15	0.0318	0.216	0
ENSG00000272462	40.7	0.419	0.337	1.24	0.214		0
ENSG00000112343	173	0.36	0.236	1.52	0.128	0.389	0
ENSG00000147162	9510	-0.0588	0.0852	-0.691	0.49	0.724	0
ENSG00000164508	0.552	0.971	3.31	0.293	0.769		9
ENSG00000079691	2540	-0.0781	0.0771	-1.01	0.311	0.584	0
ENSG00000286633	0.393	0.0091	3.97	0.00229	0.998		10
ENSG00000111913	723	-0.865	0.439	-1.97	0.0487	0.26	0
ENSG00000224164	0.974	-0.0326	2.33	-0.014	0.989		7
ENSG00000272402	1.32	-0.525	2.17	-0.241	0.809		7
ENSG00000112308	7620	0.212	0.102	2.08	0.0373	0.23	0
ENSG00000137261	116	0.117	0.267	0.44	0.66	0.837	0
ENSG00000122641	50.8	0.112	0.429	0.26	0.795	0.907	0
ENSG00000112294	424	0.316	0.195	1.62	0.106	0.357	0
ENSG00000146038	28.4	1.24	0.532	2.33	0.0196		0
ENSG00000286954	0.345	1.03	4.05	0.255	0.799		10
ENSG00000124766	13900	-0.0595	0.0937	-0.636	0.525	0.75	0
ENSG00000086730	11.8	0.25	0.691	0.362	0.717		0
ENSG00000289981	24	-0.763	0.43	-1.78	0.0757		0
ENSG00000172197	552	0.31	0.175	1.77	0.0765	0.312	0
ENSG00000228412	20.1	0.631	0.511	1.23	0.218		0
ENSG00000124795	12900	-0.00266	0.0874	-0.0305	0.976	0.99	0
ENSG00000165097	487	0.355	0.201	1.77	0.0775	0.314	0
ENSG00000130717	1020	-0.408	0.124	-3.29	0.00101	0.081	0
ENSG00000137177	2290	0.159	0.125	1.27	0.204	0.479	0
ENSG00000272269	19.3	0.938	0.488	1.92	0.0544		0
ENSG00000230873	7.29	1.32	0.835	1.58	0.114		0
ENSG00000286631	0.591	2.88	3.6	0.8	0.424		10
ENSG00000272341	30.9	0.404	0.473	0.854	0.393		0
ENSG00000229931	28.7	0.428	0.498	0.86	0.39		0
ENSG00000120925	661	-0.0378	0.132	-0.287	0.774	0.896	0
ENSG00000282024	8.79	0.596	0.91	0.656	0.512		0
ENSG00000137198	14.5	0.444	0.682	0.65	0.516		0
ENSG00000289953	2	-1.88	1.68	-1.12	0.265		3
ENSG00000047579	141	-0.0896	0.192	-0.467	0.641	0.825	0
ENSG00000008083	9940	0.0024	0.129	0.0186	0.985	0.993	0
ENSG00000271888	41.4	-0.151	0.41	-0.369	0.712		0
ENSG00000289958	0.968	0.971	2.7	0.359	0.72		7
ENSG00000286277	1.55	4.77	2.08	2.29	0.0219		6
ENSG00000237346	1.09	-4.18	2.76	-1.51	0.13		9
ENSG00000112149	286	-0.00944	0.188	-0.0502	0.96	0.983	0
ENSG00000180537	324	0.113	0.176	0.644	0.52	0.747	0
ENSG00000145990	594	-0.337	0.177	-1.91	0.0567	0.276	0
ENSG00000145979	896	0.0203	0.108	0.188	0.851	0.934	0
ENSG00000112137	581	-0.0305	0.183	-0.166	0.868	0.941	0
ENSG00000229896	2.26	-1.12	1.88	-0.597	0.55		4
ENSG00000178397	298	0.496	0.206	2.4	0.0162	0.173	0
ENSG00000287769	48.5	0.324	0.341	0.95	0.342	0.613	0
ENSG00000230314	1.18	-1.43	2.32	-0.618	0.537		6
ENSG00000124827	1.19	1.76	2.2	0.798	0.425		4
ENSG00000137210	1320	-0.0749	0.115	-0.65	0.515	0.744	0
ENSG00000111843	2100	-0.114	0.119	-0.961	0.337	0.608	0
ENSG00000111845	1760	-0.298	0.121	-2.46	0.0139	0.164	0
ENSG00000285763	2.57	-0.0258	1.37	-0.0188	0.985		1
ENSG00000111846	3440	-0.00139	0.12	-0.0116	0.991	0.996	0
ENSG00000285278	5.5	0.0291	1	0.0289	0.977		0
ENSG00000285219	36.3	0.415	0.318	1.31	0.192		0
ENSG00000124802	1590	-0.125	0.105	-1.19	0.236	0.514	0
ENSG00000188428	802	0.3	0.139	2.16	0.0307	0.213	0
ENSG00000239264	7530	-0.129	0.0779	-1.65	0.0987	0.346	0
ENSG00000164304	3.45	1.42	1.22	1.16	0.244		1
ENSG00000285771	0.641	2.45	3.24	0.758	0.449		9
ENSG00000124782	2790	0.231	0.125	1.84	0.0651	0.292	0
ENSG00000164778	0.709	2.85	3.53	0.807	0.419		10
ENSG00000261211	56.5	0.572	0.329	1.74	0.0824	0.321	0
ENSG00000124491	54.9	0.0376	0.435	0.0864	0.931	0.971	0
ENSG00000124785	1.97	-0.614	1.64	-0.375	0.708		2
ENSG00000219607	3.7	-1.02	1.22	-0.836	0.403		2
ENSG00000288548	1.58	-2.47	2.06	-1.2	0.231		5
ENSG00000272142	62.9	-0.465	0.294	-1.58	0.113	0.367	0
ENSG00000284823	0.354	0.0091	3.68	0.00248	0.998		9
ENSG00000153046	3170	-0.52	0.178	-2.92	0.00347	0.109	0
ENSG00000234817	9.27	0.261	0.674	0.388	0.698		0
ENSG00000112739	7480	-0.0842	0.0807	-1.04	0.297	0.573	0
ENSG00000230648	0.781	0.971	2.7	0.36	0.719		7
ENSG00000272248	0.382	0.971	4.03	0.241	0.81		10
ENSG00000137285	16200	0.0132	0.0977	0.135	0.893	0.954	0
ENSG00000137267	4660	-0.28	0.173	-1.62	0.106	0.357	0
ENSG00000228170	0.745	0.0091	3.17	0.00287	0.998		9
ENSG00000137274	808	-0.0496	0.0992	-0.5	0.617	0.81	0
ENSG00000272277	6.48	-0.0577	0.739	-0.0781	0.938		0
ENSG00000137275	1180	-0.684	0.22	-3.11	0.00185	0.0946	0
ENSG00000288612	86.7	-0.723	0.335	-2.15	0.0312	0.215	0
ENSG00000224846	2.97	-0.465	2.07	-0.224	0.822		5
ENSG00000230438	14.1	0.12	0.67	0.179	0.858		0
ENSG00000145949	15.4	0.195	0.485	0.402	0.688		0
ENSG00000278899	6.36	-0.191	0.835	-0.229	0.819		0
ENSG00000186462	926	0.289	0.127	2.28	0.0224	0.195	0
ENSG00000272465	2.12	1.33	1.42	0.939	0.348		2
ENSG00000112699	660	-0.364	0.136	-2.67	0.00749	0.138	0
ENSG00000054598	22.7	1.77	1.36	1.3	0.194		1
ENSG00000164379	1.22	3.46	2.31	1.5	0.135		6
ENSG00000272463	0.659	1.86	3.03	0.616	0.538		8
ENSG00000271727	1.6	1.59	1.68	0.948	0.343		3
ENSG00000137265	167	0.21	0.198	1.06	0.288	0.565	0
ENSG00000075790	668	0.158	0.149	1.06	0.289	0.566	0
ENSG00000287265	9.14	0.635	0.655	0.969	0.332		0
ENSG00000112539	8.72	1.26	0.857	1.47	0.14		0
ENSG00000248103	77.6	0.0449	0.233	0.192	0.848	0.933	0
ENSG00000183718	400	0.128	0.117	1.09	0.274	0.551	0
ENSG00000233937	288	0.5	0.162	3.08	0.00206	0.0974	0
ENSG00000146063	1390	0.0109	0.124	0.0884	0.93	0.97	0
ENSG00000248473	1.64	0.971	2.43	0.399	0.69		7
ENSG00000124788	341	0.655	0.231	2.84	0.00452	0.116	0
ENSG00000113303	2.62	1.6	1.65	0.969	0.333		2
ENSG00000278970	199	0.0759	0.183	0.415	0.678	0.847	0
ENSG00000236017	62.7	-0.307	0.293	-1.05	0.296	0.571	6
ENSG00000037280	431	-0.0541	0.134	-0.404	0.686	0.851	0
ENSG00000131459	4010	-0.81	0.2	-4.05	5.17e-05	0.0273	0
ENSG00000146090	12.6	-1.19	0.645	-1.85	0.0647		0
ENSG00000113269	2320	-0.348	0.112	-3.1	0.00196	0.0962	0
ENSG00000245317	8.54	0.599	0.705	0.85	0.395		0
ENSG00000213316	1.52	2.42	1.99	1.21	0.225		3
ENSG00000161021	4060	-0.101	0.0984	-1.03	0.305	0.578	0
ENSG00000079482	524	0.472	0.168	2.81	0.00491	0.121	0
ENSG00000204659	2.59	2.6	1.79	1.45	0.146		1
ENSG00000244945	3.56	0.102	0.994	0.103	0.918		1
ENSG00000087116	284	-0.342	0.173	-1.98	0.0478	0.258	0
ENSG00000177932	1020	0.128	0.114	1.12	0.264	0.54	0
ENSG00000178187	229	-0.255	0.163	-1.57	0.117	0.372	0
ENSG00000291019	74.9	-0.171	0.284	-0.603	0.547	0.766	0
ENSG00000285891	0.764	1.06	2.6	0.406	0.684		8
ENSG00000245688	8.09	-0.0709	0.752	-0.0943	0.925		0
ENSG00000175309	354	0.00469	0.123	0.0382	0.97	0.988	0
ENSG00000197451	18300	-0.254	0.0791	-3.22	0.0013	0.0842	0
ENSG00000145912	2260	-0.245	0.114	-2.16	0.031	0.214	0
ENSG00000145916	1800	-0.0101	0.0912	-0.111	0.912	0.963	0
ENSG00000145911	1900	-0.5	0.148	-3.39	0.000711	0.0716	0
ENSG00000280207	7.18	-0.296	0.817	-0.363	0.717		2
ENSG00000249684	105	-0.575	0.363	-1.58	0.113	0.367	0
ENSG00000250101	0.59	-1.42	3.17	-0.448	0.654		9
ENSG00000249849	0.348	2.45	4.04	0.605	0.545		10
ENSG00000112562	36.9	-0.834	0.412	-2.02	0.0433		0
ENSG00000291283	32.7	-0.344	0.372	-0.924	0.355		0
ENSG00000146094	306	-0.337	0.18	-1.87	0.0608	0.284	0
ENSG00000113758	11300	-0.222	0.116	-1.91	0.0559	0.274	0
ENSG00000246334	20.4	-0.16	0.492	-0.325	0.745		0
ENSG00000198055	1090	-0.0418	0.123	-0.339	0.735	0.877	0
ENSG00000131187	21.9	-0.317	0.513	-0.617	0.537		0
ENSG00000146067	1210	-0.0569	0.108	-0.527	0.598	0.799	0
ENSG00000169220	186	0.159	0.182	0.875	0.382	0.647	0
ENSG00000169228	288	-0.122	0.152	-0.805	0.421	0.675	0
ENSG00000286634	51.4	-0.123	0.297	-0.414	0.679	0.848	0
ENSG00000165671	19800	-0.0608	0.0985	-0.617	0.537	0.759	0
ENSG00000137073	3720	-0.0427	0.0876	-0.487	0.626	0.816	0
ENSG00000113761	572	-0.0883	0.133	-0.661	0.508	0.738	0
ENSG00000248859	2.89	-2.02	1.4	-1.44	0.149		3
ENSG00000048140	1590	-0.00949	0.0977	-0.0971	0.923	0.967	0
ENSG00000170419	15.4	-0.29	0.65	-0.446	0.656		0
ENSG00000175766	16.3	-0.199	0.562	-0.355	0.723		0
ENSG00000146083	5640	-0.263	0.0975	-2.7	0.0069	0.134	0
ENSG00000113194	3160	-0.278	0.112	-2.48	0.0133	0.163	0
ENSG00000175416	339	-0.228	0.134	-1.7	0.089	0.332	0
ENSG00000198455	831	0.117	0.115	1.01	0.311	0.584	0
ENSG00000283235	2.16	1.29	1.43	0.902	0.367		3
ENSG00000250992	0.937	1.87	2.7	0.692	0.489		7
ENSG00000145920	43.6	1.33	0.412	3.22	0.00129	0.0842	0
ENSG00000122779	9790	-0.307	0.124	-2.47	0.0135	0.163	0
ENSG00000290770	1540	-0.546	0.2	-2.73	0.0063	0.13	0
ENSG00000170091	5.86	-1.25	0.915	-1.37	0.171		0
ENSG00000289085	5.21	0.563	1	0.561	0.575		0
ENSG00000287003	0.654	0.00911	3.22	0.00283	0.998		9
ENSG00000145919	3910	-0.348	0.132	-2.64	0.00818	0.141	0
ENSG00000184428	1160	-0.168	0.12	-1.4	0.162	0.433	0
ENSG00000164463	247	0.295	0.181	1.63	0.102	0.352	0
ENSG00000113719	4090	-0.19	0.111	-1.71	0.0878	0.33	0
ENSG00000120129	250	0.0283	0.164	0.173	0.863	0.939	0
ENSG00000253736	2.77	-0.846	1.55	-0.547	0.585		4
ENSG00000214357	479	0.22	0.151	1.46	0.145	0.413	0
ENSG00000072803	3310	-0.186	0.1	-1.87	0.0621	0.287	0
ENSG00000156427	18.4	-0.631	0.556	-1.13	0.256		0
ENSG00000241743	3570	-0.357	0.441	-0.81	0.418	0.673	0
ENSG00000181163	65400	-0.186	0.0896	-2.07	0.038	0.233	0
ENSG00000166278	22.7	-0.646	0.442	-1.46	0.144		0
ENSG00000182132	27	-0.77	0.468	-1.65	0.0995		0
ENSG00000204767	2.49	0.00911	2.42	0.00377	0.997		7
ENSG00000235865	0.553	1.88	3.29	0.569	0.569		9
ENSG00000134516	327	0.229	0.204	1.12	0.262	0.539	0
ENSG00000288912	1.85	-2.47	1.87	-1.33	0.185		5
ENSG00000184347	110	0.0148	0.278	0.0533	0.957	0.982	0
ENSG00000120137	8050	0.343	0.112	3.07	0.00218	0.0983	0
ENSG00000187186	79.8	0.108	0.245	0.442	0.659	0.837	0
ENSG00000113643	4870	-0.0529	0.0755	-0.701	0.484	0.721	0
ENSG00000254297	5.09	-0.619	1.2	-0.515	0.606		1
ENSG00000254365	3.74	-0.0488	1.3	-0.0374	0.97		2
ENSG00000145934	186	-0.989	0.313	-3.16	0.00156	0.089	0
ENSG00000241956	3.67	-0.74	1.13	-0.654	0.513		1
ENSG00000072571	3710	0.357	0.137	2.6	0.00933	0.147	0
ENSG00000113328	10300	-0.0355	0.104	-0.341	0.733	0.877	0
ENSG00000254186	5.26	-0.458	0.909	-0.504	0.614		0
ENSG00000269902	8.13	0.373	0.827	0.451	0.652		0
ENSG00000022355	12.4	0.443	0.679	0.653	0.514		0
ENSG00000145864	63.3	0.641	0.334	1.92	0.0548	0.272	0
ENSG00000253522	1.24	-0.343	1.94	-0.177	0.86		6
ENSG00000164609	1390	-0.0502	0.0826	-0.608	0.543	0.763	0
ENSG00000221886	247	0.433	0.246	1.76	0.0785	0.315	0
ENSG00000247699	0.847	-3.29	2.43	-1.35	0.176		8
ENSG00000170234	3240	-0.192	0.0887	-2.16	0.0305	0.212	0
ENSG00000170214	1.67	-1.59	1.88	-0.846	0.398		4
ENSG00000164332	1910	0.154	0.119	1.29	0.196	0.471	0
ENSG00000288764	15.6	0.497	0.539	0.923	0.356		0
ENSG00000160883	0.411	2.46	3.46	0.71	0.477		9
ENSG00000145860	2650	-0.176	0.141	-1.25	0.211	0.486	0
ENSG00000164330	5.38	-0.569	1.39	-0.41	0.682		2
ENSG00000039600	10.6	-0.154	0.803	-0.192	0.848		0
ENSG00000055163	2990	-0.0665	0.0896	-0.743	0.458	0.702	0
ENSG00000261842	2.51	1.42	1.45	0.98	0.327		0
ENSG00000135077	6.74	-0.0539	0.836	-0.0645	0.949		0
ENSG00000231989	11.7	-0.255	0.681	-0.375	0.708		0
ENSG00000082515	996	-0.162	0.104	-1.55	0.121	0.378	0
ENSG00000082516	3350	0.0422	0.0963	0.438	0.661	0.838	0
ENSG00000164576	657	0.0722	0.123	0.585	0.558	0.773	0
ENSG00000245275	41.2	0.642	0.44	1.46	0.144		0
ENSG00000155511	64.5	0.16	0.339	0.471	0.638	0.823	0
ENSG00000132911	3.53	-0.324	1.14	-0.284	0.776		2
ENSG00000169258	741	0.262	0.166	1.58	0.114	0.367	0
ENSG00000249035	0.681	-1.42	2.83	-0.502	0.615		8
ENSG00000271795	22	0.00131	0.495	0.00265	0.998		0
ENSG00000086570	136	0.121	0.618	0.196	0.844	0.931	0
ENSG00000123643	629	0.0649	0.133	0.487	0.626	0.816	0
ENSG00000196743	1790	0.145	0.0898	1.61	0.107	0.358	0
ENSG00000145901	787	0.0999	0.105	0.954	0.34	0.612	0
ENSG00000211445	821	0.107	0.131	0.818	0.413	0.67	0
ENSG00000256235	196	-0.143	0.164	-0.871	0.384	0.649	0
ENSG00000132912	2920	-0.0575	0.0988	-0.582	0.561	0.775	0
ENSG00000171992	110	-0.185	0.271	-0.683	0.494	0.727	0
ENSG00000070614	5370	-0.11	0.0922	-1.2	0.232	0.509	0
ENSG00000164587	19800	-0.2	0.0963	-2.08	0.0378	0.232	0
ENSG00000183876	94.3	0.565	0.289	1.95	0.0509	0.265	0
ENSG00000155850	1340	0.353	0.178	1.98	0.0478	0.258	0
ENSG00000155846	1910	-0.139	0.101	-1.38	0.168	0.438	0
ENSG00000113712	10400	0.0636	0.0579	1.1	0.272	0.55	0
ENSG00000145882	686	-0.13	0.14	-0.929	0.353	0.622	0
ENSG00000291040	222	0.0896	0.217	0.412	0.68	0.849	6
ENSG00000286718	2.07	0.203	1.75	0.116	0.908		4
ENSG00000157510	154	0.116	0.252	0.46	0.646	0.829	0
ENSG00000173210	39.9	0.374	0.356	1.05	0.294		0
ENSG00000169252	19.9	0.279	0.661	0.423	0.673		0
ENSG00000164265	169	1.15	1.25	0.921	0.357	0.626	0
ENSG00000164266	1.7	2.46	2.2	1.12	0.264		5
ENSG00000287630	10.2	-1.92	0.808	-2.38	0.0172		0
ENSG00000113657	33900	-0.00734	0.0871	-0.0843	0.933	0.972	0
ENSG00000169302	90.4	0.264	0.3	0.881	0.378	0.643	0
ENSG00000156475	1170	-0.157	0.0979	-1.61	0.108	0.358	0
ENSG00000170122	3.32	-1.61	1.41	-1.14	0.255		3
ENSG00000197265	879	-0.153	0.0844	-1.81	0.0702	0.302	0
ENSG00000128591	1750	0.16	0.216	0.739	0.46	0.704	0
ENSG00000289372	84.6	-0.0083	0.288	-0.0288	0.977	0.991	0
ENSG00000156463	45.4	-0.52	0.306	-1.7	0.0893	0.333	0
ENSG00000230789	0.538	-0.0496	3.13	-0.0158	0.987		9
ENSG00000289306	12.3	1.67	0.618	2.7	0.00684		0
ENSG00000107165	1.37	-1.12	2.03	-0.551	0.581		6
ENSG00000113555	6.94	0.711	0.972	0.732	0.464		0
ENSG00000081791	1540	-0.0305	0.0896	-0.34	0.734	0.877	0
ENSG00000287726	5.66	-0.274	0.873	-0.314	0.753		0
ENSG00000271384	2.06	-1.79	1.48	-1.21	0.226		2
ENSG00000289478	6.63	1.34	1.01	1.33	0.184		1
ENSG00000164620	398	-0.149	0.182	-0.818	0.413	0.67	0
ENSG00000171720	2500	-0.281	0.107	-2.63	0.00845	0.142	0
ENSG00000228737	1.3	-2.45	2.05	-1.2	0.232		4
ENSG00000240764	35.2	0.185	0.562	0.329	0.742		0
ENSG00000253159	84.6	0.403	0.303	1.33	0.184	0.456	0
ENSG00000253873	636	-0.125	0.16	-0.779	0.436	0.687	0
ENSG00000254122	866	-0.162	0.187	-0.863	0.388	0.652	0
ENSG00000253846	574	-0.0775	0.15	-0.518	0.604	0.803	0
ENSG00000272138	2.44	0.179	1.59	0.112	0.911		2
ENSG00000253305	587	-0.0572	0.223	-0.257	0.798	0.909	0
ENSG00000261934	69.3	0.455	0.392	1.16	0.246	0.522	0
ENSG00000102030	1330	-0.2	0.106	-1.89	0.0594	0.281	0
ENSG00000276547	210	0.0511	0.233	0.219	0.827	0.923	0
ENSG00000253767	72.3	0.412	0.367	1.12	0.261	0.538	0
ENSG00000253537	41	0.489	0.381	1.28	0.2		0
ENSG00000253731	110	0.297	0.243	1.22	0.222	0.499	0
ENSG00000262209	78.2	0.526	0.326	1.62	0.106	0.357	0
ENSG00000254245	21.6	0.214	0.486	0.439	0.66		0
ENSG00000081853	32.4	0.22	0.415	0.529	0.597		0
ENSG00000272070	73	0.484	0.256	1.89	0.0592	0.281	0
ENSG00000290894	66.3	0.0409	0.256	0.16	0.873	0.944	0
ENSG00000187372	100	-0.0594	0.252	-0.236	0.814	0.917	0
ENSG00000177839	69.9	-0.208	0.36	-0.579	0.562	0.777	0
